696	8	1	1	6	192	6	222	18
697	8	1	1	7	192	6	222	18
698	8	1	1	8	192	6	222	18
699	8	1	1	9	100	3	120	12
700	8	0	2	0	307	10	360	26
701	8	0	2	1	160	6	194	18
702	8	0	2	2	307	10	360	26
703	8	0	2	3	432	12	486	30
704	8	0	2	4	432	12	486	30
705	8	0	2	5	432	12	486	30
706	8	1	2	6	192	6	222	18
707	8	1	2	7	192	6	222	18
708	8	1	2	8	192	6	222	18
709	8	1	2	9	192	6	222	18
710	8	0	3	0	432	12	486	30
711	8	0	3	1	432	12	486	30
712	8	0	3	2	432	12	486	30
713	8	0	3	3	432	12	486	30
714	8	0	3	4	432	12	486	30
715	8	0	3	5	432	12	486	30
716	8	1	3	6	192	6	222	18
717	8	1	3	7	192	6	222	18
718	8	1	3	8	192	6	222	18
719	8	1	3	9	192	6	222	18
720	8	1	3	10	100	3	120	12
721	8	0	4	0	432	12	486	30
722	8	0	4	1	432	12	486	30
723	8	0	4	2	432	12	486	30
724	8	0	4	3	432	12	486	30
725	8	0	4	4	432	12	486	30
726	8	0	4	5	432	12	486	30
727	8	1	4	6	192	6	222	18
728	8	1	4	7	192	6	222	18
729	8	1	4	8	192	6	222	18
730	8	1	4	9	192	6	222	18
731	8	1	4	10	100	3	120	12
732	8	1	5	0	192	6	222	18
733	8	0	5	1	432	12	486	30
734	8	0	5	2	432	12	486	30
735	8	0	5	3	432	12	486	30
736	8	1	5	4	192	6	222	18
737	8	1	5	5	192	6	222	18
738	8	1	5	6	192	6	222	18
739	8	1	5	7	192	6	222	18
740	8	1	5	8	192	6	222	18
741	8	1	5	9	192	6	222	18
742	8	1	5	10	100	3	120	12
743	8	1	6	0	192	6	222	18
744	8	1	6	1	192	6	222	18
745	8	1	6	2	192	6	222	18
746	8	1	6	3	192	6	222	18
747	8	1	6	4	192	6	222	18
748	8	1	6	5	192	6	222	18
749	8	1	6	6	192	6	222	18
750	8	1	6	7	192	6	222	18
751	8	1	6	8	192	6	222	18
752	8	1	6	9	192	6	222	18
753	8	1	6	10	100	3	120	12
754	8	1	7	0	192	6	222	18
755	8	1	7	1	192	6	222	18
756	8	1	7	2	192	6	222	18
757	8	1	7	3	192	6	222	18
758	8	1	7	4	192	6	222	18
759	8	1	7	5	192	6	222	18
760	8	1	7	6	192	6	222	18
761	8	1	7	7	192	6	222	18
762	8	1	7	8	192	6	222	18
763	8	1	7	9	192	6	222	18
764	8	1	7	10	100	3	120	12
765	8	1	8	0	192	6	222	18
766	8	1	8	1	192	6	222	18
767	8	1	8	2	192	6	222	18
768	8	1	8	3	192	6	222	18
769	8	1	8	4	192	6	222	18
770	8	1	8	5	192	6	222	18
771	8	1	8	6	192	6	222	18
772	8	1	8	7	192	6	222	18
773	8	1	8	8	192	6	222	18
774	8	1	8	9	100	3	120	12
775	8	1	9	1	100	3	120	12
776	8	1	9	2	192	6	222	18
777	8	1	9	3	192	6	222	18
778	8	1	9	4	192	6	222	18
779	8	1	9	5	192	6	222	18
780	8	1	9	6	192	6	222	18
781	8	1	9	7	192	6	222	18
782	8	1	9	8	100	3	120	12
783	8	1	10	3	100	3	120	12
784	8	1	10	4	100	3	120	12
785	8	1	10	5	100	3	120	12
786	8	1	10	6	100	3	120	12
787	8	1	10	7	100	3	120	12
788	9	0	1	2	160	6	194	18
789	9	0	1	3	432	12	486	30
790	9	0	1	4	432	12	486	30
791	9	1	1	5	192	6	222	18
792	9	1	1	6	192	6	222	18
793	9	1	1	7	192	6	222	18
794	9	1	1	8	192	6	222	18
795	9	1	1	9	192	6	222	18
796	9	0	2	0	307	10	360	26
797	9	0	2	1	160	6	194	18
798	9	0	2	2	307	10	360	26
799	9	0	2	3	432	12	486	30
800	9	0	2	4	432	12	486	30
801	9	0	2	5	432	12	486	30
802	9	1	2	6	192	6	222	18
803	9	1	2	7	192	6	222	18
804	9	1	2	8	192	6	222	18
805	9	1	2	9	192	6	222	18
806	9	1	2	10	100	3	120	12
807	9	0	3	0	432	12	486	30
808	9	0	3	1	432	12	486	30
809	9	0	3	2	432	12	486	30
810	9	0	3	3	432	12	486	30
811	9	0	3	4	432	12	486	30
812	9	0	3	5	432	12	486	30
813	9	1	3	6	192	6	222	18
814	9	1	3	7	192	6	222	18
